Protocol,Source IP,Source Port,Destination IP,Destination Port,Start Time,End Time,Duration,NAT IP,NAT Port,Device,UserID,SubscriberID,CustName,Address,Email,Phone,Alt-Phone,CustID,IP Type,Latitude,Longitude,B-Phone,B-SubscriberID,B-CustName
TCP,100.72.173.220,60967,179.222.201.110,5060,2025-08-29-16:46:51,2025-08-29-16:47:03,12,161.47.240.160,19214,CGNAT-005,user0100,SUB100100,Ayaan Reddy,"132, Bannerghatta Rd, Kolkata, India",ayaan.reddy511@outlook.com,917210469632,917210469953,CUST200100,dynamic,22.58273,88.40612,+919487998286,404454072877442,Vivaan Singh
UDP,172.21.66.10,50859,102.132.141.75,30098,2025-08-25-02:20:37,2025-08-25-02:21:34,57,166.158.34.254,63001,BRAS-003,user0010,SUB100010,Ayaan Nair,"106, Bannerghatta Rd, Hyderabad, India",ayaan.nair434@yahoo.com,919382997376,919382997116,CUST200010,static,17.37945,78.46627,+917348771297,404451762001365,Pari Das
TCP,55.62.47.144,64134,49.46.22.9,5222,2025-08-26-16:29:12,2025-08-26-16:31:47,155,55.62.47.144,0,BRAS-001,user0044,SUB100044,Pari Patel,"112, Bannerghatta Rd, Ahmedabad, India",pari.patel600@outlook.com,916139904902,916139904874,CUST200044,static,23.03692,72.5848,,SUB256956,Aarohi Singh
UDP,172.17.239.183,15858,180.211.43.135,53,2025-08-28-11:07:39,2025-08-28-11:08:38,59,122.148.16.183,44072,BRAS-005,user0095,SUB100095,Pari Verma,"225, JLN Marg, Kolkata, India",pari.verma132@yahoo.com,916467866912,916467866177,CUST200095,static,22.62431,88.35851,+919753687902,,Aarohi Chopra
UDP,172.27.194.118,18743,207.141.220.215,23905,2025-08-23-02:13:58,2025-08-23-02:17:19,201,217.218.21.231,62961,CGNAT-003,user0017,SUB100017,Krishna Bose,"68, Park Street, Chennai, India",krishna.bose653@outlook.com,917534874016,917534874005,CUST200017,dynamic,13.10118,80.30457,+918101299840,SUB224586,Krishna Singh
TCP,172.18.245.14,29458,3.176.196.193,22,2025-08-29-19:48:59,2025-08-29-19:52:02,183,187.199.241.159,16404,BRAS-004,user0016,SUB100016,Sai Iyer,"142, Park Street, Mumbai, India",sai.iyer761@gmail.com,918278498084,918278498241,CUST200016,dynamic,19.06063,72.85329,+917274129540,SUB162478,Pari Pillai
ICMP,192.168.74.74,0,39.193.212.57,0,2025-08-24-01:07:19,2025-08-24-01:07:52,33,68.185.127.157,12046,BRAS-006,user0297,SUB100297,Sai Gupta,"38, MG Road, Chennai, India",sai.gupta190@gmail.com,919767199038,919767199983,CUST200297,dynamic,13.04427,80.25799,+918800186077,SUB174302,Myra Sharma
TCP,172.28.239.169,25131,112.112.155.102,5061,2025-08-26-12:46:51,2025-08-26-12:50:41,230,214.55.122.133,50434,BRAS-003,user0052,SUB100052,Aditya Khan,"106, Ring Road, Kolkata, India",aditya.khan544@outlook.com,916172400504,916172400562,CUST200052,static,22.54459,88.35774,+916818788253,404459934167344,
TCP,100.106.18.90,23067,2.16.129.206,443,2025-08-25-20:58:11,2025-08-25-21:01:04,173,16.172.18.234,65241,BRAS-010,user0143,SUB100143,Vihaan Sharma,"164, Gandhi Path, Pune, India",vihaan.sharma191@outlook.com,918123828258,918123828736,CUST200143,dynamic,18.52831,73.85827,,,Ayaan Das
TCP,100.86.127.217,36357,16.160.205.16,5223,2025-08-28-17:01:10,2025-08-28-17:03:30,140,49.65.124.193,41721,BRAS-002,user0223,SUB100223,Saanvi Reddy,"206, JLN Marg, Jaipur, India",saanvi.reddy527@yahoo.com,917993056164,917993056408,CUST200223,dynamic,26.94442,75.77736,+917532530039,SUB366828,Reyansh Singh
TCP,172.20.205.35,7141,159.163.138.147,5222,2025-08-29-18:30:59,2025-08-29-18:32:51,112,214.185.173.75,22309,BRAS-006,user0116,SUB100116,Vivaan Pandey,"15, Bannerghatta Rd, Lucknow, India",vivaan.pandey829@example.in,917982258713,917982258718,CUST200116,static,26.85617,80.98238,,SUB285410,Aarohi Kumar
TCP,10.170.218.140,5650,81.124.129.102,5060,2025-08-26-11:38:00,2025-08-26-11:40:02,122,210.98.21.89,52135,BRAS-009,user0190,SUB100190,Aarohi Pandey,"55, Gandhi Path, Chennai, India",aarohi.pandey453@outlook.com,918447132475,918447132691,CUST200190,dynamic,13.08594,80.30999,+919775770504,SUB287234,Aarav Pillai
TCP,172.16.144.81,12460,97.217.228.255,80,2025-08-24-13:53:37,2025-08-24-13:54:20,43,162.89.46.182,63729,CGNAT-003,user0278,SUB100278,Sai Patel,"188, Ring Road, Ahmedabad, India",sai.patel39@yahoo.com,918196931572,918196931919,CUST200278,dynamic,22.99989,72.54043,+918771518639,404458185027559,Ayaan Pillai
TCP,100.102.101.142,12026,59.213.147.39,5222,2025-08-28-19:33:39,2025-08-28-19:34:31,52,44.91.92.101,51838,CGNAT-002,user0132,SUB100132,Sara Iyer,"199, Link Road, Kolkata, India",sara.iyer993@example.in,919218501631,919218501999,CUST200132,static,22.58675,88.39428,+918687226501,404454574826755,Vihaan Rao
ICMP,192.168.23.199,0,155.220.68.230,0,2025-08-24-00:35:28,2025-08-24-00:37:25,117,213.179.29.155,5311,BRAS-008,user0139,SUB100139,Ira Das,"123, Ring Road, Bengaluru, India",ira.das613@example.in,917741672434,917741672661,CUST200139,dynamic,13.00733,77.60248,+919711967576,SUB488309,Saanvi Khan
TCP,192.168.32.120,42372,96.232.111.214,443,2025-08-26-06:28:08,2025-08-26-06:30:27,139,71.203.23.131,43865,BRAS-007,user0175,SUB100175,Myra Mehta,"61, Ring Road, Hyderabad, India",myra.mehta181@outlook.com,918932133480,918932133965,CUST200175,dynamic,17.39605,78.5121,+918868898630,SUB552470,Anika Mehta
ICMP,172.19.57.164,0,60.246.22.34,0,2025-08-27-07:35:53,2025-08-27-07:36:56,63,206.82.246.180,20678,CGNAT-005,user0095,SUB100095,Pari Verma,"225, JLN Marg, Kolkata, India",pari.verma132@yahoo.com,916467866912,916467866177,CUST200095,static,22.62431,88.35851,+917191707755,SUB722125,Sai Mehta
TCP,100.91.234.96,48973,198.170.244.253,5061,2025-08-23-13:10:44,2025-08-23-13:14:55,251,156.191.77.126,17696,BRAS-010,user0276,SUB100276,Pari Gupta,"78, MG Road, Chennai, India",pari.gupta912@outlook.com,917684577600,917684577908,CUST200276,dynamic,13.09159,80.33175,+916625402346,,Ishaan Mehta
TCP,172.27.163.172,26171,141.242.187.222,443,2025-08-27-12:30:26,2025-08-27-12:31:46,80,143.224.138.248,12597,BRAS-001,user0242,SUB100242,Ishita Mehta,"94, Ring Road, Pune, India",ishita.mehta579@example.in,916806356512,916806356944,CUST200242,dynamic,18.5187,73.85159,+916737577472,404458748369786,Sai Jain
TCP,172.21.112.191,2446,41.192.54.253,5222,2025-08-23-20:22:07,2025-08-23-20:24:50,163,210.57.171.224,55606,CGNAT-001,user0185,SUB100185,Reyansh Reddy,"194, Ring Road, Mumbai, India",reyansh.reddy995@example.in,916477434902,916477434158,CUST200185,static,19.07634,72.91757,+916825723240,404455112214032,Anika Gupta
TCP,100.117.252.93,1565,206.129.213.66,80,2025-08-25-15:21:45,2025-08-25-15:22:33,48,161.173.155.47,57753,BRAS-010,user0217,SUB100217,Saanvi Nair,"4, JLN Marg, Lucknow, India",saanvi.nair828@example.in,917288515879,917288515684,CUST200217,static,26.87455,80.92805,+918470221466,,Vihaan Yadav
TCP,192.168.153.216,57508,84.0.206.175,443,2025-08-29-09:24:57,2025-08-29-09:25:33,36,24.155.184.213,56041,CGNAT-004,user0095,SUB100095,Pari Verma,"225, JLN Marg, Kolkata, India",pari.verma132@yahoo.com,916467866912,916467866177,CUST200095,static,22.62431,88.35851,+916542352854,404452924679236,
TCP,172.16.18.143,39815,70.34.208.111,5222,2025-08-28-20:02:32,2025-08-28-20:06:12,220,9.162.124.87,50963,CGNAT-004,user0216,SUB100216,Pari Das,"54, Ring Road, Jaipur, India",pari.das206@outlook.com,917465472269,917465472485,CUST200216,dynamic,26.90847,75.73237,+916924270674,,Ayaan Mehta
TCP,192.168.252.104,48847,102.231.48.61,5223,2025-08-24-13:44:12,2025-08-24-13:45:38,86,72.232.199.155,49492,CGNAT-003,user0148,SUB100148,Ira Reddy,"131, Station Rd, Chennai, India",ira.reddy563@example.in,917190340438,917190340279,CUST200148,static,13.09158,80.25954,+916283187313,SUB296110,Ishaan Shah
UDP,192.168.116.253,46951,179.69.142.21,31377,2025-08-23-23:23:30,2025-08-23-23:27:10,220,4.50.221.6,27800,BRAS-001,user0164,SUB100164,Vivaan Mehta,"133, MG Road, Mumbai, India",vivaan.mehta824@outlook.com,919353654195,919353654802,CUST200164,dynamic,19.04084,72.86215,+916742230077,SUB644900,Aarohi Chopra
TCP,221.213.92.61,57064,21.194.202.141,443,2025-08-23-09:29:51,2025-08-23-09:31:08,77,221.213.92.61,0,CGNAT-004,user0019,SUB100019,Muhammad Nair,"172, Church Street, Pune, India",muhammad.nair822@example.in,917158692322,917158692025,CUST200019,dynamic,18.49567,73.87622,+918206287243,,Krishna Sharma
TCP,20.174.227.78,2748,203.206.95.3,80,2025-08-24-16:18:44,2025-08-24-16:19:43,59,20.174.227.78,0,BRAS-004,user0212,SUB100212,Sara Mehta,"197, Ring Road, Kolkata, India",sara.mehta574@yahoo.com,916199488375,916199488037,CUST200212,dynamic,22.54596,88.35316,+918105954675,404451490608875,
TCP,100.117.18.192,29344,167.18.13.255,22,2025-08-27-02:47:16,2025-08-27-02:48:33,77,91.198.110.165,28472,CGNAT-003,user0105,SUB100105,Aarav Iyer,"135, Ring Road, Lucknow, India",aarav.iyer175@example.in,918169409749,918169409309,CUST200105,dynamic,26.87418,80.90641,,404451728196045,Ishaan Iyer
TCP,175.172.112.189,7310,169.133.11.218,443,2025-08-27-09:29:38,2025-08-27-09:32:08,150,175.172.112.189,0,BRAS-006,user0281,SUB100281,Sara Khan,"19, Nehru Marg, Ahmedabad, India",sara.khan249@outlook.com,918168622783,918168622693,CUST200281,dynamic,23.02403,72.54843,+918744970859,SUB305165,Riya Singh
TCP,172.31.131.183,59193,147.82.229.226,443,2025-08-25-11:55:47,2025-08-25-11:59:31,224,94.49.36.166,41046,BRAS-001,user0096,SUB100096,Arjun Khan,"245, JLN Marg, Jaipur, India",arjun.khan651@outlook.com,916182422535,916182422414,CUST200096,dynamic,26.9009,75.83114,+918815343474,,Diya Jain
TCP,71.58.169.43,22271,200.18.254.175,5061,2025-08-26-14:52:26,2025-08-26-14:52:31,5,71.58.169.43,0,BRAS-008,user0137,SUB100137,Ira Verma,"243, Church Street, Pune, India",ira.verma618@yahoo.com,917406596575,917406596924,CUST200137,dynamic,18.5676,73.86828,+916301676636,SUB981610,Sai Gupta
UDP,192.168.11.170,47681,203.159.165.237,53,2025-08-25-15:49:28,2025-08-25-15:49:50,22,34.190.46.36,55079,BRAS-003,user0059,SUB100059,Vihaan Verma,"244, Nehru Marg, Pune, India",vihaan.verma962@example.in,917826758692,917826758179,CUST200059,static,18.56845,73.84952,+917721750183,404451530740673,Aditya Patel
UDP,172.30.100.100,30233,8.133.219.208,26236,2025-08-23-04:44:06,2025-08-23-04:48:51,285,84.197.35.124,53553,BRAS-011,user0164,SUB100164,Vivaan Mehta,"133, MG Road, Mumbai, India",vivaan.mehta824@outlook.com,919353654195,919353654802,CUST200164,dynamic,19.04084,72.86215,,404457331045073,Sai Patel
TCP,172.24.159.104,47274,190.156.5.52,443,2025-08-28-13:42:14,2025-08-28-13:44:49,155,82.223.183.8,58125,BRAS-010,user0150,SUB100150,Muhammad Tiwari,"181, Nehru Marg, Kolkata, India",muhammad.tiwari332@outlook.com,918962923309,918962923849,CUST200150,dynamic,22.62442,88.31788,+919852877963,SUB340775,Diya Jain
TCP,10.161.18.69,50561,146.174.45.115,80,2025-08-28-14:49:33,2025-08-28-14:52:41,188,105.73.32.237,50870,BRAS-002,user0164,SUB100164,Vivaan Mehta,"133, MG Road, Mumbai, India",vivaan.mehta824@outlook.com,919353654195,919353654802,CUST200164,dynamic,19.04084,72.86215,+919978247427,404458216097650,Reyansh Reddy
TCP,172.21.43.83,15490,5.144.119.240,5060,2025-08-23-02:53:35,2025-08-23-02:55:13,98,131.28.49.58,24013,BRAS-005,user0233,SUB100233,Ananya Iyer,"195, Bannerghatta Rd, Lucknow, India",ananya.iyer225@gmail.com,916392827229,916392827275,CUST200233,static,26.8379,81.00432,,,Saanvi Chopra
TCP,100.102.120.34,64386,53.89.116.181,5223,2025-08-29-10:42:08,2025-08-29-10:42:41,33,85.93.221.173,6532,CGNAT-001,user0111,SUB100111,Ishita Gupta,"86, Nehru Marg, Delhi, India",ishita.gupta951@gmail.com,916262067240,916262067499,CUST200111,dynamic,28.6192,77.17647,+919114147654,404453439237626,Myra Khan
TCP,100.93.107.45,25668,55.91.43.120,443,2025-08-26-11:55:32,2025-08-26-11:59:38,246,89.171.212.29,35376,CGNAT-003,user0178,SUB100178,Ishita Verma,"79, Nehru Marg, Lucknow, India",ishita.verma388@outlook.com,918452267528,918452267539,CUST200178,static,26.85373,80.95431,+919810128519,SUB456521,Riya Gupta
UDP,172.27.245.46,17652,54.22.195.125,53,2025-08-24-21:40:05,2025-08-24-21:43:16,191,108.38.120.162,15155,BRAS-009,user0171,SUB100171,Aarav Sharma,"232, Link Road, Delhi, India",aarav.sharma95@outlook.com,917236519941,917236519137,CUST200171,static,28.61606,77.22142,+919663086028,404453142016392,Ananya Tiwari
TCP,100.111.210.68,17054,137.135.13.28,80,2025-08-29-05:28:51,2025-08-29-05:30:09,78,189.30.176.112,48126,BRAS-007,user0088,SUB100088,Vivaan Patel,"200, MG Road, Chennai, India",vivaan.patel883@yahoo.com,917030548687,917030548034,CUST200088,dynamic,13.13007,80.2755,+917204447326,404459418014223,Aarohi Nair
TCP,100.107.127.5,32270,56.71.125.78,5061,2025-08-23-04:30:57,2025-08-23-04:35:29,272,107.243.38.145,6842,CGNAT-004,user0102,SUB100102,Diya Singh,"116, JLN Marg, Kolkata, India",diya.singh517@example.in,918565060983,918565060841,CUST200102,dynamic,22.51109,88.36244,,SUB179416,
TCP,192.168.118.4,29073,34.202.169.83,443,2025-08-26-08:55:13,2025-08-26-08:56:08,55,118.40.49.192,59098,CGNAT-002,user0221,SUB100221,Aarohi Reddy,"48, JLN Marg, Jaipur, India",aarohi.reddy980@outlook.com,917025909479,917025909515,CUST200221,static,26.92326,75.82692,+917540186626,SUB425245,Riya Gupta
ICMP,192.168.178.86,0,208.79.199.91,0,2025-08-26-09:38:49,2025-08-26-09:40:37,108,130.106.173.24,41279,CGNAT-005,user0186,SUB100186,Sara Sharma,"244, Bannerghatta Rd, Pune, India",sara.sharma124@outlook.com,919868793741,919868793089,CUST200186,static,18.5461,73.88195,+917875498465,404453417229897,Aarohi Verma
TCP,219.211.30.98,25556,175.35.176.172,5222,2025-08-27-23:40:05,2025-08-27-23:42:42,157,219.211.30.98,0,BRAS-008,user0174,SUB100174,Ananya Tiwari,"230, Nehru Marg, Bengaluru, India",ananya.tiwari31@outlook.com,918787598564,918787598059,CUST200174,static,12.92415,77.63888,+917545179396,404458329884511,
TCP,214.221.18.176,33951,150.98.5.26,22,2025-08-27-06:55:37,2025-08-27-06:55:58,21,214.221.18.176,0,CGNAT-004,user0090,SUB100090,Aarohi Verma,"164, MG Road, Ahmedabad, India",aarohi.verma282@example.in,916544796275,916544796059,CUST200090,static,23.06168,72.57798,+917799679997,404452510557548,Aditya Tiwari
TCP,192.168.224.209,2826,99.168.187.101,80,2025-08-26-15:17:16,2025-08-26-15:21:11,235,211.105.106.16,57988,CGNAT-005,user0073,SUB100073,Diya Pandey,"131, Church Street, Hyderabad, India",diya.pandey544@gmail.com,916369681645,916369681521,CUST200073,dynamic,17.36664,78.48248,+917147319521,SUB164280,Pari Singh
TCP,192.168.223.68,63826,119.157.109.50,443,2025-08-27-02:55:53,2025-08-27-02:57:59,126,38.121.232.52,2500,BRAS-010,user0212,SUB100212,Sara Mehta,"197, Ring Road, Kolkata, India",sara.mehta574@yahoo.com,916199488375,916199488037,CUST200212,dynamic,22.54596,88.35316,+917133263070,404457116682231,Vihaan Mehta
TCP,192.168.51.33,6006,196.59.91.168,22,2025-08-28-23:43:44,2025-08-28-23:45:20,96,76.76.216.172,6808,BRAS-007,user0255,SUB100255,Myra Patel,"93, JLN Marg, Ahmedabad, India",myra.patel370@yahoo.com,918890612034,918890612175,CUST200255,dynamic,22.97567,72.56248,+919275990168,,Sai Das
TCP,10.201.236.152,48054,189.12.175.217,5061,2025-08-29-14:53:33,2025-08-29-14:54:33,60,8.70.1.179,43186,CGNAT-001,user0294,SUB100294,Aadhya Verma,"83, Park Street, Ahmedabad, India",aadhya.verma257@gmail.com,917982665702,917982665937,CUST200294,static,23.02956,72.61973,+916231921924,404454729604602,Aditya Tiwari
UDP,172.19.223.236,48364,62.129.172.118,53,2025-08-25-12:08:36,2025-08-25-12:10:19,103,190.175.124.88,20062,CGNAT-003,user0044,SUB100044,Pari Patel,"112, Bannerghatta Rd, Ahmedabad, India",pari.patel600@outlook.com,916139904902,916139904874,CUST200044,static,23.03692,72.5848,+917608185613,SUB850787,Ayaan Reddy
TCP,192.168.244.47,14149,105.95.201.86,80,2025-08-26-01:09:40,2025-08-26-01:11:00,80,46.39.181.29,60910,BRAS-001,user0069,SUB100069,Ananya Khan,"114, Gandhi Path, Bengaluru, India",ananya.khan279@gmail.com,919525459910,919525459290,CUST200069,dynamic,13.0315,77.68202,,404454876875298,Saanvi Patel
TCP,9.108.251.6,18078,218.255.229.251,443,2025-08-25-02:51:52,2025-08-25-02:52:46,54,9.108.251.6,0,BRAS-003,user0117,SUB100117,Aadhya Khan,"180, Station Rd, Hyderabad, India",aadhya.khan353@example.in,919908740640,919908740910,CUST200117,static,17.36313,78.46708,,,Saanvi Verma
TCP,172.29.9.247,50403,211.16.150.7,443,2025-08-26-02:49:56,2025-08-26-02:51:02,66,78.195.32.248,39356,BRAS-003,user0263,SUB100263,Sai Patel,"164, Bannerghatta Rd, Hyderabad, India",sai.patel114@yahoo.com,916638944846,916638944122,CUST200263,dynamic,17.42865,78.49064,+919106538670,SUB751005,Ayaan Nair
ICMP,100.117.88.219,0,174.207.20.70,0,2025-08-27-18:17:28,2025-08-27-18:19:28,120,80.121.198.249,6289,BRAS-007,user0167,SUB100167,Vivaan Singh,"146, MG Road, Mumbai, India",vivaan.singh607@gmail.com,918103865719,918103865826,CUST200167,dynamic,19.07698,72.8412,+918189112083,404457524459276,Riya Pillai
UDP,100.114.103.79,28967,186.236.44.164,26606,2025-08-27-17:07:34,2025-08-27-17:12:42,308,70.212.158.179,27355,CGNAT-004,user0120,SUB100120,Diya Bose,"56, MG Road, Hyderabad, India",diya.bose553@outlook.com,916331190790,916331190067,CUST200120,static,17.35869,78.48387,+918649162442,SUB965947,
TCP,10.130.190.253,43485,171.62.248.30,443,2025-08-29-10:13:07,2025-08-29-10:15:37,150,164.144.233.210,51101,CGNAT-004,user0010,SUB100010,Ayaan Nair,"106, Bannerghatta Rd, Hyderabad, India",ayaan.nair434@yahoo.com,919382997376,919382997116,CUST200010,static,17.37945,78.46627,+917772998630,SUB801181,Aarohi Yadav
TCP,100.89.151.227,57286,181.74.157.148,443,2025-08-25-00:34:33,2025-08-25-00:37:02,149,171.212.185.161,43681,CGNAT-001,user0170,SUB100170,Aditya Das,"27, Park Street, Ahmedabad, India",aditya.das474@gmail.com,917568044206,917568044883,CUST200170,static,22.95376,72.58053,+917779630900,404456608806982,Ishaan Reddy
TCP,192.168.103.117,40371,4.75.108.67,5222,2025-08-25-23:22:15,2025-08-25-23:24:18,123,87.212.248.197,65114,BRAS-003,user0261,SUB100261,Saanvi Reddy,"137, MG Road, Delhi, India",saanvi.reddy481@yahoo.com,917174564240,917174564825,CUST200261,dynamic,28.65397,77.20326,+918585781854,,Ishaan Mehta
TCP,172.27.56.223,16199,147.2.38.58,5060,2025-08-24-06:46:10,2025-08-24-06:48:43,153,59.144.74.133,46352,CGNAT-005,user0242,SUB100242,Ishita Mehta,"94, Ring Road, Pune, India",ishita.mehta579@example.in,916806356512,916806356944,CUST200242,dynamic,18.5187,73.85159,+919126652669,SUB813430,Anika Verma
TCP,192.168.218.250,19258,159.134.55.99,443,2025-08-25-15:22:35,2025-08-25-15:24:57,142,4.112.253.78,21703,BRAS-006,user0073,SUB100073,Diya Pandey,"131, Church Street, Hyderabad, India",diya.pandey544@gmail.com,916369681645,916369681521,CUST200073,dynamic,17.36664,78.48248,+916294611814,SUB694866,Ananya Rao
TCP,17.44.129.37,17629,17.54.41.219,5061,2025-08-28-03:12:45,2025-08-28-03:14:40,115,17.44.129.37,0,CGNAT-002,user0194,SUB100194,Arjun Nair,"174, JLN Marg, Kolkata, India",arjun.nair310@example.in,917903494466,917903494743,CUST200194,dynamic,22.58089,88.32152,+918719691789,404452966489554,
TCP,192.168.124.12,57884,141.64.91.250,80,2025-08-25-03:17:14,2025-08-25-03:20:09,175,78.186.45.35,30585,BRAS-009,user0193,SUB100193,Saanvi Singh,"200, MG Road, Hyderabad, India",saanvi.singh886@gmail.com,918140602933,918140602346,CUST200193,dynamic,17.39819,78.50243,+916761281903,SUB581414,Anika Iyer
UDP,192.168.42.236,20634,48.31.76.219,53,2025-08-27-22:03:11,2025-08-27-22:03:45,34,66.218.188.141,30856,BRAS-009,user0263,SUB100263,Sai Patel,"164, Bannerghatta Rd, Hyderabad, India",sai.patel114@yahoo.com,916638944846,916638944122,CUST200263,dynamic,17.42865,78.49064,+917333741130,SUB593524,Vivaan Khan
TCP,10.238.21.254,45077,200.120.167.174,443,2025-08-25-17:30:26,2025-08-25-17:36:58,392,191.13.207.199,58286,BRAS-008,user0171,SUB100171,Aarav Sharma,"232, Link Road, Delhi, India",aarav.sharma95@outlook.com,917236519941,917236519137,CUST200171,static,28.61606,77.22142,,,
TCP,21.3.162.171,36234,193.57.103.199,5222,2025-08-23-14:47:32,2025-08-23-14:49:41,129,21.3.162.171,0,CGNAT-003,user0150,SUB100150,Muhammad Tiwari,"181, Nehru Marg, Kolkata, India",muhammad.tiwari332@outlook.com,918962923309,918962923849,CUST200150,dynamic,22.62442,88.31788,+916735835111,404455815722546,Reyansh Patel
UDP,100.94.169.5,14379,93.208.231.165,23054,2025-08-29-18:24:14,2025-08-29-18:24:28,14,77.109.31.131,7283,BRAS-007,user0055,SUB100055,Ananya Patel,"161, MG Road, Hyderabad, India",ananya.patel926@gmail.com,916909743953,916909743942,CUST200055,dynamic,17.39803,78.49383,+916802695681,,Ishaan Reddy
TCP,192.168.131.158,18557,136.213.194.183,443,2025-08-23-02:51:33,2025-08-23-02:52:09,36,95.183.32.154,13842,CGNAT-001,user0172,SUB100172,Vivaan Reddy,"227, Park Street, Kolkata, India",vivaan.reddy457@yahoo.com,916296670662,916296670324,CUST200172,static,22.62109,88.302,+919529334537,404454889538138,Aarohi Mehta
TCP,192.168.163.65,8818,87.254.129.97,443,2025-08-25-22:34:08,2025-08-25-22:35:28,80,42.244.31.171,46490,BRAS-002,user0288,SUB100288,Diya Patel,"239, Ring Road, Chennai, India",diya.patel672@outlook.com,918782329832,918782329826,CUST200288,static,13.12279,80.30814,+918171518033,404452544743678,Ira Iyer
TCP,133.195.130.33,20919,43.186.37.182,80,2025-08-25-13:39:26,2025-08-25-13:42:08,162,133.195.130.33,0,BRAS-011,user0022,SUB100022,Ananya Bose,"231, Nehru Marg, Mumbai, India",ananya.bose738@gmail.com,917406088356,917406088595,CUST200022,dynamic,19.0795,72.88426,+919312626513,SUB765914,
